Starting_point_id,Dropping_point_id,Pickup_datetime,Pickup_time,Pickup_time_min,Distance,Duration,Weekday
4,3,2020-03-05 09:15:08,09:15:08,555,18727,45,Thursday
4,5,2020-03-05 09:15:08,09:15:08,555,12231,53,Thursday
4,8,2020-03-05 09:15:08,09:15:08,555,10084,41,Thursday
5,1,2020-03-05 09:15:08,09:15:08,555,8300,38,Thursday
5,3,2020-03-05 09:15:08,09:15:08,555,11094,38,Thursday
5,4,2020-03-05 09:15:09,09:15:09,555,12360,32,Thursday
5,8,2020-03-05 09:15:09,09:15:09,555,4631,26,Thursday
8,1,2020-03-05 09:15:09,09:15:09,555,10300,39,Thursday
8,3,2020-03-05 09:15:09,09:15:09,555,12323,47,Thursday
8,4,2020-03-05 09:15:09,09:15:09,555,13292,35,Thursday
8,5,2020-03-05 09:15:09,09:15:09,555,3473,20,Thursday
1,3,2020-03-05 09:25:10,09:25:10,565,8815,41,Thursday
1,4,2020-03-05 09:25:10,09:25:10,565,18158,58,Thursday
1,5,2020-03-05 09:25:11,09:25:11,565,9463,45,Thursday
1,8,2020-03-05 09:25:11,09:25:11,565,9971,40,Thursday
3,1,2020-03-05 09:25:12,09:25:12,565,10387,43,Thursday
3,4,2020-03-05 09:25:12,09:25:12,565,17038,44,Thursday
3,5,2020-03-05 09:25:12,09:25:12,565,10226,57,Thursday
3,8,2020-03-05 09:25:12,09:25:12,565,16696,61,Thursday
4,1,2020-03-05 09:25:13,09:25:13,565,17742,73,Thursday
4,3,2020-03-05 09:25:13,09:25:13,565,18727,45,Thursday
4,5,2020-03-05 09:25:13,09:25:13,565,12241,49,Thursday
4,8,2020-03-05 09:25:14,09:25:14,565,10093,40,Thursday
5,1,2020-03-05 09:25:14,09:25:14,565,8300,40,Thursday
5,3,2020-03-05 09:25:14,09:25:14,565,11094,39,Thursday
5,4,2020-03-05 09:25:14,09:25:14,565,12360,33,Thursday
5,8,2020-03-05 09:25:15,09:25:15,565,4631,26,Thursday
8,1,2020-03-05 09:25:15,09:25:15,565,9772,38,Thursday
8,3,2020-03-05 09:25:15,09:25:15,565,14315,51,Thursday
8,4,2020-03-05 09:25:15,09:25:15,565,13008,38,Thursday
8,5,2020-03-05 09:25:15,09:25:15,565,3473,21,Thursday
1,3,2020-03-05 09:35:16,09:35:16,575,8815,39,Thursday
1,4,2020-03-05 09:35:16,09:35:16,575,18158,60,Thursday
1,5,2020-03-05 09:35:16,09:35:16,575,8640,46,Thursday
1,8,2020-03-05 09:35:16,09:35:16,575,9747,40,Thursday
3,1,2020-03-05 09:35:17,09:35:17,575,8086,44,Thursday
3,4,2020-03-05 09:35:17,09:35:17,575,17038,43,Thursday
3,5,2020-03-05 09:35:17,09:35:17,575,10226,57,Thursday
3,8,2020-03-05 09:35:17,09:35:17,575,12496,61,Thursday
4,1,2020-03-05 09:35:17,09:35:17,575,19194,65,Thursday
4,3,2020-03-05 09:35:18,09:35:18,575,18727,45,Thursday
4,5,2020-03-05 09:35:18,09:35:18,575,12231,46,Thursday
4,8,2020-03-05 09:35:18,09:35:18,575,10084,39,Thursday
5,1,2020-03-05 09:35:18,09:35:18,575,8513,40,Thursday
5,3,2020-03-05 09:35:18,09:35:18,575,11094,39,Thursday
5,4,2020-03-05 09:35:18,09:35:18,575,12360,34,Thursday
5,8,2020-03-05 09:35:19,09:35:19,575,4631,25,Thursday
8,1,2020-03-05 09:35:19,09:35:19,575,10448,37,Thursday
8,3,2020-03-05 09:35:19,09:35:19,575,14315,51,Thursday
8,4,2020-03-05 09:35:19,09:35:19,575,10778,36,Thursday
8,5,2020-03-05 09:35:19,09:35:19,575,3473,21,Thursday
1,3,2020-03-05 09:45:20,09:45:20,585,8815,35,Thursday
1,4,2020-03-05 09:45:20,09:45:20,585,18158,60,Thursday
1,5,2020-03-05 09:45:21,09:45:21,585,9463,44,Thursday
1,8,2020-03-05 09:45:21,09:45:21,585,9747,41,Thursday
3,1,2020-03-05 09:45:22,09:45:22,585,8086,44,Thursday
3,4,2020-03-05 09:45:22,09:45:22,585,16608,42,Thursday
3,5,2020-03-05 09:45:23,09:45:23,585,11690,52,Thursday
3,8,2020-03-05 09:45:23,09:45:23,585,16696,60,Thursday
4,1,2020-03-05 09:45:23,09:45:23,585,20496,67,Thursday
4,3,2020-03-05 09:45:24,09:45:24,585,18727,46,Thursday
4,5,2020-03-05 09:45:24,09:45:24,585,12241,43,Thursday
4,8,2020-03-05 09:45:24,09:45:24,585,10093,39,Thursday
5,1,2020-03-05 09:45:24,09:45:24,585,8300,38,Thursday
5,3,2020-03-05 09:45:24,09:45:24,585,11094,39,Thursday
5,4,2020-03-05 09:45:25,09:45:25,585,12360,36,Thursday
5,8,2020-03-05 09:45:25,09:45:25,585,4639,26,Thursday
8,1,2020-03-05 09:45:25,09:45:25,585,9282,40,Thursday
8,3,2020-03-05 09:45:25,09:45:25,585,12060,52,Thursday
8,4,2020-03-05 09:45:25,09:45:25,585,10778,37,Thursday
8,5,2020-03-05 09:45:25,09:45:25,585,3473,21,Thursday
1,3,2020-03-05 09:55:26,09:55:26,595,8815,35,Thursday
1,4,2020-03-05 09:55:26,09:55:26,595,18158,58,Thursday
1,5,2020-03-05 09:55:26,09:55:26,595,9463,42,Thursday
1,8,2020-03-05 09:55:27,09:55:27,595,9519,37,Thursday
3,1,2020-03-05 09:55:27,09:55:27,595,8086,40,Thursday
3,4,2020-03-05 09:55:27,09:55:27,595,16608,42,Thursday
3,5,2020-03-05 09:55:27,09:55:27,595,10226,46,Thursday
3,8,2020-03-05 09:55:27,09:55:27,595,12496,57,Thursday
4,1,2020-03-05 09:55:27,09:55:27,595,17742,68,Thursday
4,3,2020-03-05 09:55:28,09:55:28,595,18727,45,Thursday
4,5,2020-03-05 09:55:28,09:55:28,595,12241,41,Thursday
4,8,2020-03-05 09:55:28,09:55:28,595,10084,37,Thursday
5,1,2020-03-05 09:55:28,09:55:28,595,8300,38,Thursday
5,3,2020-03-05 09:55:28,09:55:28,595,10220,42,Thursday
5,4,2020-03-05 09:55:29,09:55:29,595,12360,35,Thursday
5,8,2020-03-05 09:55:29,09:55:29,595,4631,26,Thursday
8,1,2020-03-05 09:55:29,09:55:29,595,9282,39,Thursday
8,3,2020-03-05 09:55:29,09:55:29,595,12060,49,Thursday
8,4,2020-03-05 09:55:29,09:55:29,595,10778,35,Thursday
8,5,2020-03-05 09:55:29,09:55:29,595,3473,23,Thursday
1,3,2020-03-05 10:05:30,10:05:30,605,8815,35,Thursday
1,4,2020-03-05 10:05:31,10:05:31,605,18158,56,Thursday
1,5,2020-03-05 10:05:31,10:05:31,605,9463,40,Thursday
1,8,2020-03-05 10:05:32,10:05:32,605,9546,37,Thursday
3,1,2020-03-05 10:05:32,10:05:32,605,8086,41,Thursday
3,4,2020-03-05 10:05:33,10:05:33,605,16608,42,Thursday
3,5,2020-03-05 10:05:33,10:05:33,605,10226,43,Thursday
3,8,2020-03-05 10:05:33,10:05:33,605,12496,54,Thursday
4,1,2020-03-05 10:05:33,10:05:33,605,17742,70,Thursday
4,3,2020-03-05 10:05:33,10:05:33,605,18727,45,Thursday
4,5,2020-03-05 10:05:34,10:05:34,605,12231,42,Thursday
4,8,2020-03-05 10:05:34,10:05:34,605,10084,37,Thursday
5,1,2020-03-05 10:05:35,10:05:35,605,8300,36,Thursday
5,3,2020-03-05 10:05:35,10:05:35,605,10220,40,Thursday
5,4,2020-03-05 10:05:35,10:05:35,605,12360,35,Thursday
5,8,2020-03-05 10:05:35,10:05:35,605,4639,26,Thursday
8,1,2020-03-05 10:05:35,10:05:35,605,9282,38,Thursday
8,3,2020-03-05 10:05:36,10:05:36,605,14274,50,Thursday
8,4,2020-03-05 10:05:36,10:05:36,605,10778,39,Thursday
8,5,2020-03-05 10:05:36,10:05:36,605,3473,22,Thursday
1,3,2020-03-05 10:15:36,10:15:36,615,8815,32,Thursday
1,4,2020-03-05 10:15:37,10:15:37,615,17544,54,Thursday
1,5,2020-03-05 10:15:37,10:15:37,615,9463,43,Thursday
1,8,2020-03-05 10:15:37,10:15:37,615,9546,36,Thursday
3,1,2020-03-05 10:15:37,10:15:37,615,8086,37,Thursday
3,4,2020-03-05 10:15:37,10:15:37,615,16608,42,Thursday
3,5,2020-03-05 10:15:38,10:15:38,615,10226,42,Thursday
3,8,2020-03-05 10:15:38,10:15:38,615,12496,54,Thursday
4,1,2020-03-05 10:15:38,10:15:38,615,19168,70,Thursday
4,3,2020-03-05 10:15:38,10:15:38,615,18727,44,Thursday
4,5,2020-03-05 10:15:39,10:15:39,615,12231,42,Thursday
4,8,2020-03-05 10:15:39,10:15:39,615,10084,35,Thursday
5,1,2020-03-05 10:15:39,10:15:39,615,8300,35,Thursday
5,3,2020-03-05 10:15:39,10:15:39,615,10220,39,Thursday
5,4,2020-03-05 10:15:39,10:15:39,615,12350,35,Thursday
5,8,2020-03-05 10:15:39,10:15:39,615,4631,25,Thursday
8,1,2020-03-05 10:15:39,10:15:39,615,9282,37,Thursday
8,3,2020-03-05 10:15:40,10:15:40,615,12060,47,Thursday
8,4,2020-03-05 10:15:40,10:15:40,615,10778,38,Thursday
8,5,2020-03-05 10:15:40,10:15:40,615,3473,21,Thursday
1,3,2020-03-05 10:25:40,10:25:40,625,8815,33,Thursday
1,4,2020-03-05 10:25:41,10:25:41,625,17163,53,Thursday
1,5,2020-03-05 10:25:42,10:25:42,625,9463,44,Thursday
1,8,2020-03-05 10:25:42,10:25:42,625,9546,36,Thursday
3,1,2020-03-05 10:25:43,10:25:43,625,8086,37,Thursday
3,4,2020-03-05 10:25:43,10:25:43,625,17038,43,Thursday
3,5,2020-03-05 10:25:43,10:25:43,625,10226,42,Thursday
3,8,2020-03-05 10:25:44,10:25:44,625,12496,53,Thursday
4,1,2020-03-05 10:25:44,10:25:44,625,20486,64,Thursday
4,3,2020-03-05 10:25:44,10:25:44,625,18727,45,Thursday
4,5,2020-03-05 10:25:44,10:25:44,625,12231,40,Thursday
4,8,2020-03-05 10:25:45,10:25:45,625,10084,34,Thursday
5,1,2020-03-05 10:25:45,10:25:45,625,8513,36,Thursday
5,3,2020-03-05 10:25:45,10:25:45,625,10220,42,Thursday
5,4,2020-03-05 10:25:46,10:25:46,625,12360,34,Thursday
5,8,2020-03-05 10:25:46,10:25:46,625,4639,27,Thursday
8,1,2020-03-05 10:25:46,10:25:46,625,9282,37,Thursday
8,3,2020-03-05 10:25:46,10:25:46,625,12060,47,Thursday
8,4,2020-03-05 10:25:46,10:25:46,625,12175,35,Thursday
8,5,2020-03-05 10:25:47,10:25:47,625,3473,19,Thursday
1,3,2020-03-05 10:35:47,10:35:47,635,8815,31,Thursday
1,4,2020-03-05 10:35:47,10:35:47,635,18257,54,Thursday
1,5,2020-03-05 10:35:48,10:35:48,635,9463,47,Thursday
1,8,2020-03-05 10:35:48,10:35:48,635,9526,41,Thursday
3,1,2020-03-05 10:35:48,10:35:48,635,8086,33,Thursday
3,4,2020-03-05 10:35:48,10:35:48,635,16608,43,Thursday
3,5,2020-03-05 10:35:48,10:35:48,635,10226,41,Thursday
3,8,2020-03-05 10:35:49,10:35:49,635,12496,50,Thursday
4,1,2020-03-05 10:35:49,10:35:49,635,18553,67,Thursday
4,3,2020-03-05 10:35:49,10:35:49,635,17618,45,Thursday
4,5,2020-03-05 10:35:49,10:35:49,635,12231,39,Thursday
4,8,2020-03-05 10:35:49,10:35:49,635,10093,36,Thursday
5,1,2020-03-05 10:35:50,10:35:50,635,8300,38,Thursday
5,3,2020-03-05 10:35:50,10:35:50,635,10220,40,Thursday
5,4,2020-03-05 10:35:50,10:35:50,635,12409,35,Thursday
5,8,2020-03-05 10:35:50,10:35:50,635,4639,26,Thursday
8,1,2020-03-05 10:35:50,10:35:50,635,9282,39,Thursday
8,3,2020-03-05 10:35:51,10:35:51,635,12060,45,Thursday
8,4,2020-03-05 10:35:51,10:35:51,635,12175,35,Thursday
8,5,2020-03-05 10:35:51,10:35:51,635,3473,20,Thursday
1,3,2020-03-05 10:45:51,10:45:51,645,8815,32,Thursday
1,4,2020-03-05 10:45:52,10:45:52,645,18208,54,Thursday
1,5,2020-03-05 10:45:52,10:45:52,645,9691,43,Thursday
1,8,2020-03-05 10:45:53,10:45:53,645,9747,39,Thursday
3,1,2020-03-05 10:45:53,10:45:53,645,8086,35,Thursday
3,4,2020-03-05 10:45:54,10:45:54,645,16608,42,Thursday
3,5,2020-03-05 10:45:54,10:45:54,645,10226,43,Thursday
3,8,2020-03-05 10:45:55,10:45:55,645,12496,47,Thursday
4,1,2020-03-05 10:45:55,10:45:55,645,18553,67,Thursday
4,3,2020-03-05 10:45:55,10:45:55,645,17618,46,Thursday
4,5,2020-03-05 10:45:56,10:45:56,645,12231,40,Thursday
4,8,2020-03-05 10:45:56,10:45:56,645,10084,35,Thursday
5,1,2020-03-05 10:45:56,10:45:56,645,8300,37,Thursday
5,3,2020-03-05 10:45:56,10:45:56,645,9808,38,Thursday
5,4,2020-03-05 10:45:56,10:45:56,645,12360,35,Thursday
5,8,2020-03-05 10:45:57,10:45:57,645,4639,26,Thursday
8,1,2020-03-05 10:45:57,10:45:57,645,9282,39,Thursday
8,3,2020-03-05 10:45:57,10:45:57,645,12060,45,Thursday
8,4,2020-03-05 10:45:57,10:45:57,645,12260,34,Thursday
8,5,2020-03-05 10:45:57,10:45:57,645,3473,20,Thursday
1,3,2020-03-05 10:55:57,10:55:57,655,8815,32,Thursday
1,4,2020-03-05 10:55:58,10:55:58,655,17373,55,Thursday
1,5,2020-03-05 10:55:58,10:55:58,655,10121,44,Thursday
1,8,2020-03-05 10:55:59,10:55:59,655,10185,37,Thursday
3,1,2020-03-05 10:55:59,10:55:59,655,8086,35,Thursday
3,4,2020-03-05 10:55:59,10:55:59,655,16608,42,Thursday
3,5,2020-03-05 10:55:59,10:55:59,655,10244,42,Thursday
3,8,2020-03-05 10:56:00,10:56:00,656,12496,47,Thursday
4,1,2020-03-05 10:56:00,10:56:00,656,18576,65,Thursday
4,3,2020-03-05 10:56:00,10:56:00,656,17618,46,Thursday
4,5,2020-03-05 10:56:00,10:56:00,656,12231,40,Thursday
4,8,2020-03-05 10:56:01,10:56:01,656,10084,36,Thursday
5,1,2020-03-05 10:56:01,10:56:01,656,8364,35,Thursday
5,3,2020-03-05 10:56:01,10:56:01,656,10220,39,Thursday
5,4,2020-03-05 10:56:01,10:56:01,656,12360,34,Thursday
5,8,2020-03-05 10:56:02,10:56:02,656,4639,26,Thursday
8,1,2020-03-05 10:56:02,10:56:02,656,10287,37,Thursday
8,3,2020-03-05 10:56:02,10:56:02,656,12060,44,Thursday
8,4,2020-03-05 10:56:02,10:56:02,656,10778,36,Thursday
8,5,2020-03-05 10:56:02,10:56:02,656,3473,20,Thursday
1,3,2020-03-05 11:06:03,11:06:03,666,8815,34,Thursday
1,4,2020-03-05 11:06:04,11:06:04,666,18889,55,Thursday
1,5,2020-03-05 11:06:04,11:06:04,666,9684,44,Thursday
1,8,2020-03-05 11:06:05,11:06:05,666,9971,38,Thursday
3,1,2020-03-05 11:06:05,11:06:05,666,8086,36,Thursday
3,4,2020-03-05 11:06:06,11:06:06,666,16608,42,Thursday
3,5,2020-03-05 11:06:06,11:06:06,666,10226,44,Thursday
3,8,2020-03-05 11:06:07,11:06:07,666,12496,47,Thursday
4,1,2020-03-05 11:06:07,11:06:07,666,18553,68,Thursday
4,3,2020-03-05 11:06:07,11:06:07,666,17618,45,Thursday
4,5,2020-03-05 11:06:08,11:06:08,666,12231,42,Thursday
4,8,2020-03-05 11:06:08,11:06:08,666,10084,32,Thursday
5,1,2020-03-05 11:06:08,11:06:08,666,8364,35,Thursday
5,3,2020-03-05 11:06:08,11:06:08,666,10220,38,Thursday
5,4,2020-03-05 11:06:09,11:06:09,666,12360,33,Thursday
5,8,2020-03-05 11:06:09,11:06:09,666,6427,24,Thursday
8,1,2020-03-05 11:06:09,11:06:09,666,10287,35,Thursday
8,3,2020-03-05 11:06:10,11:06:10,666,12060,45,Thursday
8,4,2020-03-05 11:06:10,11:06:10,666,13292,34,Thursday
8,5,2020-03-05 11:06:10,11:06:10,666,3473,22,Thursday
1,3,2020-03-05 11:16:10,11:16:10,676,8815,34,Thursday
1,4,2020-03-05 11:16:12,11:16:12,676,17526,53,Thursday
1,5,2020-03-05 11:16:12,11:16:12,676,10131,43,Thursday
1,8,2020-03-05 11:16:12,11:16:12,676,9971,37,Thursday
3,1,2020-03-05 11:16:13,11:16:13,676,8086,34,Thursday
3,4,2020-03-05 11:16:13,11:16:13,676,16608,43,Thursday
3,5,2020-03-05 11:16:13,11:16:13,676,10189,37,Thursday
3,8,2020-03-05 11:16:14,11:16:14,676,12496,43,Thursday
4,1,2020-03-05 11:16:14,11:16:14,676,19168,68,Thursday
4,3,2020-03-05 11:16:14,11:16:14,676,18727,46,Thursday
4,5,2020-03-05 11:16:15,11:16:15,676,12231,42,Thursday
4,8,2020-03-05 11:16:15,11:16:15,676,10093,32,Thursday
5,1,2020-03-05 11:16:15,11:16:15,676,8776,34,Thursday
5,3,2020-03-05 11:16:15,11:16:15,676,10220,37,Thursday
5,4,2020-03-05 11:16:16,11:16:16,676,12350,31,Thursday
5,8,2020-03-05 11:16:16,11:16:16,676,4639,26,Thursday
8,1,2020-03-05 11:16:16,11:16:16,676,10287,34,Thursday
8,3,2020-03-05 11:16:17,11:16:17,676,12060,43,Thursday
8,4,2020-03-05 11:16:17,11:16:17,676,13292,34,Thursday
8,5,2020-03-05 11:16:17,11:16:17,676,3473,23,Thursday
1,3,2020-03-05 11:26:17,11:26:17,686,8815,35,Thursday
1,4,2020-03-05 11:26:18,11:26:18,686,17526,50,Thursday
1,5,2020-03-05 11:26:18,11:26:18,686,8878,42,Thursday
1,8,2020-03-05 11:26:19,11:26:19,686,9971,39,Thursday
3,1,2020-03-05 11:26:19,11:26:19,686,8086,33,Thursday
3,4,2020-03-05 11:26:20,11:26:20,686,17038,42,Thursday
3,5,2020-03-05 11:26:20,11:26:20,686,9896,37,Thursday
3,8,2020-03-05 11:26:20,11:26:20,686,12200,42,Thursday
4,1,2020-03-05 11:26:21,11:26:21,686,18553,66,Thursday
4,3,2020-03-05 11:26:21,11:26:21,686,18727,46,Thursday
4,5,2020-03-05 11:26:21,11:26:21,686,12231,40,Thursday
4,8,2020-03-05 11:26:22,11:26:22,686,10093,35,Thursday
5,1,2020-03-05 11:26:22,11:26:22,686,8364,34,Thursday
5,3,2020-03-05 11:26:22,11:26:22,686,10220,36,Thursday
5,4,2020-03-05 11:26:23,11:26:23,686,12350,31,Thursday
5,8,2020-03-05 11:26:23,11:26:23,686,4631,23,Thursday
8,1,2020-03-05 11:26:23,11:26:23,686,10287,35,Thursday
8,3,2020-03-05 11:26:23,11:26:23,686,12060,43,Thursday
8,4,2020-03-05 11:26:23,11:26:23,686,13292,35,Thursday
8,5,2020-03-05 11:26:24,11:26:24,686,3473,23,Thursday
1,3,2020-03-05 11:36:24,11:36:24,696,8815,36,Thursday
1,4,2020-03-05 11:36:26,11:36:26,696,17537,50,Thursday
1,5,2020-03-05 11:36:26,11:36:26,696,8860,41,Thursday
1,8,2020-03-05 11:36:26,11:36:26,696,9971,39,Thursday
3,1,2020-03-05 11:36:26,11:36:26,696,8086,35,Thursday
3,4,2020-03-05 11:36:27,11:36:27,696,16608,43,Thursday
3,5,2020-03-05 11:36:27,11:36:27,696,9878,36,Thursday
3,8,2020-03-05 11:36:27,11:36:27,696,12200,43,Thursday
4,1,2020-03-05 11:36:27,11:36:27,696,18553,65,Thursday
4,3,2020-03-05 11:36:28,11:36:28,696,17618,47,Thursday
4,5,2020-03-05 11:36:28,11:36:28,696,12231,39,Thursday
4,8,2020-03-05 11:36:28,11:36:28,696,10093,34,Thursday
5,1,2020-03-05 11:36:28,11:36:28,696,8364,34,Thursday
5,3,2020-03-05 11:36:29,11:36:29,696,10220,37,Thursday
5,4,2020-03-05 11:36:29,11:36:29,696,12350,32,Thursday
5,8,2020-03-05 11:36:29,11:36:29,696,4639,24,Thursday
8,1,2020-03-05 11:36:29,11:36:29,696,10287,36,Thursday
8,3,2020-03-05 11:36:29,11:36:29,696,12060,44,Thursday
8,4,2020-03-05 11:36:30,11:36:30,696,10778,36,Thursday
8,5,2020-03-05 11:36:30,11:36:30,696,3489,22,Thursday
1,3,2020-03-05 13:00:21,13:00:21,780,8815,44,Thursday
1,4,2020-03-05 13:00:22,13:00:22,780,18760,55,Thursday
1,5,2020-03-05 13:00:22,13:00:22,780,10121,44,Thursday
1,8,2020-03-05 13:00:23,13:00:23,780,9971,41,Thursday
3,1,2020-03-05 13:00:23,13:00:23,780,8086,43,Thursday
3,4,2020-03-05 13:00:24,13:00:24,780,18892,44,Thursday
3,5,2020-03-05 13:00:24,13:00:24,780,10226,37,Thursday
3,8,2020-03-05 13:00:25,13:00:25,780,12629,50,Thursday
4,1,2020-03-05 13:00:25,13:00:25,780,17742,62,Thursday
4,3,2020-03-05 13:00:25,13:00:25,780,17618,46,Thursday
4,5,2020-03-05 13:00:26,13:00:26,780,12231,37,Thursday
4,8,2020-03-05 13:00:26,13:00:26,780,10093,38,Thursday
5,1,2020-03-05 13:00:26,13:00:26,780,8561,41,Thursday
5,3,2020-03-05 13:00:27,13:00:27,780,11084,37,Thursday
5,4,2020-03-05 13:00:27,13:00:27,780,12350,29,Thursday
5,8,2020-03-05 13:00:27,13:00:27,780,4639,23,Thursday
8,1,2020-03-05 13:00:28,13:00:28,780,9282,34,Thursday
8,3,2020-03-05 13:00:29,13:00:29,780,12060,43,Thursday
8,4,2020-03-05 13:00:29,13:00:29,780,10778,36,Thursday
8,5,2020-03-05 13:00:29,13:00:29,780,3473,20,Thursday
1,3,2020-03-05 13:10:29,13:10:29,790,8815,42,Thursday
1,4,2020-03-05 13:10:30,13:10:30,790,18816,54,Thursday
1,5,2020-03-05 13:10:30,13:10:30,790,10121,44,Thursday
1,8,2020-03-05 13:10:30,13:10:30,790,9971,41,Thursday
3,1,2020-03-05 13:10:30,13:10:30,790,8086,43,Thursday
3,4,2020-03-05 13:10:30,13:10:30,790,16608,44,Thursday
3,5,2020-03-05 13:10:31,13:10:31,790,10226,36,Thursday
3,8,2020-03-05 13:10:31,13:10:31,790,12496,46,Thursday
4,1,2020-03-05 13:10:31,13:10:31,790,19201,63,Thursday
4,3,2020-03-05 13:10:31,13:10:31,790,17618,47,Thursday
4,5,2020-03-05 13:10:32,13:10:32,790,12231,39,Thursday
4,8,2020-03-05 13:10:32,13:10:32,790,10093,40,Thursday
5,1,2020-03-05 13:10:32,13:10:32,790,8761,40,Thursday
5,3,2020-03-05 13:10:32,13:10:32,790,10220,38,Thursday
5,4,2020-03-05 13:10:32,13:10:32,790,12350,29,Thursday
5,8,2020-03-05 13:10:33,13:10:33,790,4639,23,Thursday
8,1,2020-03-05 13:10:33,13:10:33,790,9282,33,Thursday
8,3,2020-03-05 13:10:33,13:10:33,790,12060,43,Thursday
8,4,2020-03-05 13:10:33,13:10:33,790,10778,36,Thursday
8,5,2020-03-05 13:10:34,13:10:34,790,3473,20,Thursday
1,3,2020-03-05 13:20:34,13:20:34,800,8815,44,Thursday
1,4,2020-03-05 13:20:35,13:20:35,800,17145,55,Thursday
1,5,2020-03-05 13:20:36,13:20:36,800,8479,46,Thursday
1,8,2020-03-05 13:20:36,13:20:36,800,9971,41,Thursday
3,1,2020-03-05 13:20:37,13:20:37,800,8086,39,Thursday
3,4,2020-03-05 13:20:37,13:20:37,800,16608,43,Thursday
3,5,2020-03-05 13:20:38,13:20:38,800,10226,36,Thursday
3,8,2020-03-05 13:20:39,13:20:39,800,12484,45,Thursday
4,1,2020-03-05 13:20:40,13:20:40,800,19184,63,Thursday
4,3,2020-03-05 13:20:40,13:20:40,800,17618,47,Thursday
4,5,2020-03-05 13:20:40,13:20:40,800,12231,40,Thursday
4,8,2020-03-05 13:20:41,13:20:41,800,10093,39,Thursday
5,1,2020-03-05 13:20:42,13:20:42,800,9218,38,Thursday
5,3,2020-03-05 13:20:42,13:20:42,800,10220,37,Thursday
5,4,2020-03-05 13:20:43,13:20:43,800,12360,30,Thursday
5,8,2020-03-05 13:20:43,13:20:43,800,4639,23,Thursday
8,1,2020-03-05 13:20:43,13:20:43,800,9282,30,Thursday
8,3,2020-03-05 13:20:44,13:20:44,800,12060,42,Thursday
8,4,2020-03-05 13:20:44,13:20:44,800,10778,35,Thursday
8,5,2020-03-05 13:20:44,13:20:44,800,3473,19,Thursday
1,3,2020-03-05 13:30:45,13:30:45,810,10751,44,Thursday
1,4,2020-03-05 13:30:46,13:30:46,810,17526,53,Thursday
1,5,2020-03-05 13:30:46,13:30:46,810,8860,45,Thursday
1,8,2020-03-05 13:30:46,13:30:46,810,9971,40,Thursday
3,1,2020-03-05 13:30:46,13:30:46,810,8086,40,Thursday
3,4,2020-03-05 13:30:47,13:30:47,810,16608,43,Thursday
3,5,2020-03-05 13:30:47,13:30:47,810,10226,36,Thursday
3,8,2020-03-05 13:30:47,13:30:47,810,12484,44,Thursday
4,1,2020-03-05 13:30:47,13:30:47,810,19184,66,Thursday
4,3,2020-03-05 13:30:48,13:30:48,810,17618,47,Thursday
4,5,2020-03-05 13:30:48,13:30:48,810,12231,40,Thursday
4,8,2020-03-05 13:30:48,13:30:48,810,10093,37,Thursday
5,1,2020-03-05 13:30:48,13:30:48,810,9218,36,Thursday
5,3,2020-03-05 13:30:49,13:30:49,810,10220,36,Thursday
5,4,2020-03-05 13:30:49,13:30:49,810,12360,29,Thursday
5,8,2020-03-05 13:30:49,13:30:49,810,4639,25,Thursday
8,1,2020-03-05 13:30:49,13:30:49,810,9282,29,Thursday
8,3,2020-03-05 13:30:49,13:30:49,810,12060,42,Thursday
8,4,2020-03-05 13:30:49,13:30:49,810,10778,35,Thursday
8,5,2020-03-05 13:30:50,13:30:50,810,3473,19,Thursday
1,3,2020-03-05 13:40:50,13:40:50,820,10751,44,Thursday
1,4,2020-03-05 13:40:52,13:40:52,820,17145,56,Thursday
1,5,2020-03-05 13:40:52,13:40:52,820,8479,47,Thursday
1,8,2020-03-05 13:40:53,13:40:53,820,9971,38,Thursday
3,1,2020-03-05 13:40:53,13:40:53,820,8086,37,Thursday
3,4,2020-03-05 13:40:53,13:40:53,820,18892,44,Thursday
3,5,2020-03-05 13:40:54,13:40:54,820,10226,34,Thursday
3,8,2020-03-05 13:40:54,13:40:54,820,12484,44,Thursday
4,1,2020-03-05 13:40:55,13:40:55,820,19184,65,Thursday
4,3,2020-03-05 13:40:55,13:40:55,820,17618,49,Thursday
4,5,2020-03-05 13:40:55,13:40:55,820,12231,40,Thursday
4,8,2020-03-05 13:40:55,13:40:55,820,10093,38,Thursday
5,1,2020-03-05 13:40:56,13:40:56,820,9218,36,Thursday
5,3,2020-03-05 13:40:56,13:40:56,820,10220,36,Thursday
5,4,2020-03-05 13:40:56,13:40:56,820,12360,32,Thursday
5,8,2020-03-05 13:40:56,13:40:56,820,4639,25,Thursday
8,1,2020-03-05 13:40:57,13:40:57,820,9282,29,Thursday
8,3,2020-03-05 13:40:57,13:40:57,820,12060,44,Thursday
8,4,2020-03-05 13:40:57,13:40:57,820,10778,34,Thursday
8,5,2020-03-05 13:40:57,13:40:57,820,3473,18,Thursday
1,3,2020-03-05 13:50:58,13:50:58,830,10751,44,Thursday
1,4,2020-03-05 13:50:58,13:50:58,830,18117,54,Thursday
1,5,2020-03-05 13:50:58,13:50:58,830,9622,44,Thursday
1,8,2020-03-05 13:50:58,13:50:58,830,9971,39,Thursday
3,1,2020-03-05 13:50:59,13:50:59,830,8086,37,Thursday
3,4,2020-03-05 13:50:59,13:50:59,830,18892,44,Thursday
3,5,2020-03-05 13:50:59,13:50:59,830,10226,33,Thursday
